Key,11,21,22,23,31,32,33,43,46,48,49,51,52,53,54,55,56,61,62,71,72,81,93
07005,0.0,0.0,1.0,0.0,9.0,1.0,12.0,5.0,147.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,17.0,11.0,4.0,27.0,26.0,10.0
07006,0.0,0.0,1.0,0.0,30.0,1.0,7.0,7.0,145.0,4.0,0.0,4.0,0.0,8.0,1.0,0.0,5.0,10.0,10.0,5.0,39.0,33.0,14.0
07007,1.0,0.0,1.0,0.0,50.0,622.0,5.0,2.0,79.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,0.0,12.0,23.0,6.0
07008,0.0,1.0,1.0,0.0,80.0,9.0,39.0,47.0,665.0,7.0,1.0,4.0,13.0,6.0,8.0,0.0,25.0,31.0,25.0,14.0,150.0,170.0,25.0
07009,151.0,0.0,3.0,0.0,129.0,23.0,57.0,146.0,953.0,24.0,4.0,14.0,21.0,19.0,42.0,0.0,42.0,60.0,75.0,30.0,347.0,358.0,38.0
07010,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,2.0,0.0,8.0,4.0,9.0
07011,0.0,0.0,1.0,0.0,9.0,2.0,5.0,1.0,91.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,4.0,5.0,1.0,25.0,22.0,11.0
07012,1.0,0.0,4.0,6.0,541.0,21.0,57.0,31.0,860.0,5.0,2.0,6.0,12.0,32.0,16.0,0.0,22.0,38.0,51.0,20.0,157.0,233.0,25.0
07013,0.0,0.0,2.0,1.0,58.0,10.0,29.0,35.0,635.0,10.0,1.0,5.0,10.0,18.0,11.0,0.0,26.0,35.0,37.0,21.0,139.0,161.0,45.0
07014,0.0,0.0,1.0,0.0,12.0,4.0,9.0,3.0,209.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,11.0,7.0,3.0,27.0,32.0,8.0
07015,0.0,0.0,3.0,1.0,63.0,13.0,36.0,16.0,646.0,7.0,2.0,6.0,13.0,6.0,9.0,0.0,32.0,36.0,45.0,18.0,134.0,251.0,35.0
07016,25.0,0.0,2.0,0.0,16.0,4.0,8.0,9.0,142.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,9.0,9.0,13.0,2.0,43.0,43.0,18.0
07017,2.0,0.0,2.0,5.0,188.0,60.0,156.0,68.0,1695.0,25.0,5.0,13.0,43.0,51.0,42.0,0.0,64.0,82.0,113.0,49.0,402.0,527.0,59.0
07018,0.0,0.0,1.0,0.0,61.0,5.0,11.0,5.0,132.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,8.0,10.0,2.0,43.0,29.0,7.0
07019,2.0,1.0,6.0,61.0,456.0,229.0,321.0,237.0,5356.0,55.0,6.0,26.0,79.0,113.0,242.0,0.0,203.0,177.0,341.0,135.0,1220.0,1573.0,148.0
07020,18.0,0.0,3.0,2.0,73.0,7.0,29.0,21.0,429.0,13.0,11.0,4.0,5.0,5.0,6.0,0.0,12.0,22.0,20.0,10.0,130.0,120.0,20.0
07021,0.0,0.0,3.0,1.0,50.0,10.0,20.0,20.0,389.0,7.0,1.0,9.0,9.0,1.0,7.0,0.0,10.0,27.0,32.0,8.0,127.0,107.0,38.0
07022,0.0,0.0,1.0,0.0,8.0,3.0,5.0,1.0,111.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,10.0,3.0,25.0,20.0,9.0
07023,0.0,0.0,1.0,0.0,17.0,7.0,18.0,7.0,430.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,7.0,7.0,6.0,3.0,68.0,39.0,23.0
07024,0.0,0.0,0.0,0.0,13.0,7.0,7.0,0.0,213.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,17.0,5.0,1.0,5.0,46.0,5.0
07025,0.0,0.0,1.0,0.0,8.0,3.0,4.0,2.0,82.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,11.0,10.0,2.0,11.0,11.0,3.0
07026,0.0,0.0,2.0,0.0,28.0,4.0,9.0,4.0,192.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,4.0,7.0,5.0,5.0,36.0,48.0,27.0
07027,2.0,9.0,8.0,15.0,184.0,40.0,86.0,38.0,1356.0,19.0,8.0,4.0,20.0,36.0,23.0,0.0,56.0,77.0,70.0,34.0,350.0,379.0,41.0
07028,0.0,0.0,1.0,0.0,19.0,3.0,5.0,3.0,126.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,4.0,8.0,4.0,4.0,22.0,22.0,3.0
