7043,0,0,0,0,19,1,13,4,131,2,0,3,0,3,3,0,6,15,9,4,35,37,10
7044,0,0,0,0,20,3,10,10,231,6,0,3,1,4,4,0,8,12,16,6,47,59,10
7045,0,0,0,0,2,0,1,1,32,1,0,2,0,0,0,0,0,4,5,0,10,7,4
7046,0,0,2,0,46,3,26,19,349,5,3,3,4,8,5,0,16,24,36,12,65,145,30
7047,0,0,0,2,12,3,12,43,136,3,0,3,0,3,4,0,4,12,12,6,23,38,9
7048,0,0,2,0,27,4,17,22,250,2,0,4,4,4,3,0,9,20,21,9,92,98,34
7049,0,0,0,0,38,6,13,10,266,1,0,1,1,0,2,0,4,6,4,2,30,47,11
7050,2,0,2,0,4,2,5,12,50,2,0,0,0,0,1,0,5,5,5,3,21,26,4
7051,8,0,3,1,94,20,73,62,814,10,2,7,15,21,19,0,38,33,50,23,296,301,55
7052,1,0,1,11,98,31,70,50,1267,15,0,8,12,21,32,0,32,45,62,27,169,353,46
7053,0,0,0,0,8,1,2,0,42,0,0,1,0,3,0,0,0,6,2,3,9,15,4
7054,2,0,1,1,58,8,34,27,380,0,1,4,6,8,8,0,17,21,29,6,120,164,19
7055,0,0,0,0,8,0,4,4,80,1,0,1,1,1,0,0,8,8,10,3,35,43,18
7056,0,0,0,0,5,0,1,1,43,0,0,1,0,0,0,0,1,4,5,2,5,8,7
7057,0,0,2,6,157,36,83,35,1158,27,0,8,21,83,24,0,55,59,59,19,325,362,65
7058,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
7059,1,0,2,11,276,54,144,117,2600,45,6,23,27,21,60,0,136,113,96,47,570,608,116
7060,0,0,0,0,9,2,4,3,110,0,0,1,0,0,0,0,8,15,8,1,13,17,6
7061,3,0,5,3,266,63,105,75,1514,27,6,6,18,32,38,0,31,70,108,34,305,425,34
7062,2,0,0,0,13,2,6,7,125,3,0,2,1,0,3,0,4,10,4,2,42,35,10
7063,2,0,0,0,10,0,4,1,79,1,0,2,0,1,0,0,2,4,7,4,38,16,2
7064,0,0,1,1,38,3,20,28,453,8,1,0,4,0,5,0,23,16,13,9,58,85,14
7065,4,2,4,14,173,62,89,109,1491,59,1,18,40,25,67,0,106,92,108,27,581,600,101
7066,0,0,0,1,30,7,11,6,291,0,0,2,1,2,0,0,2,15,7,9,39,56,15
7067,0,0,0,1,10,1,5,2,59,1,0,0,0,0,0,0,2,9,9,0,19,21,11
